one,two,three,four,key
0.394935659,0.935667578,0.401927373,-0.062631274,D
-1.239740593,-1.063991235,0.117355131,0.529984301,K
-0.921698915,2.013758426,0.578415808,-0.832472038,X
-0.438838986,-1.688725822,-0.772547963,-1.138873654,D
0.367193624,0.588573768,0.637054348,0.636911713,4
-1.398240919,0.701901912,-1.603974031,-0.001910157,K
-0.759556385,-1.767281672,1.903069871,-0.191658538,2
-0.032537415,0.924378834,-0.14870378,0.321012178,D
0.209908624,1.623331898,-1.144754036,0.412215899,B
-0.457389498,-0.117801477,-0.323971837,0.879816192,H
0.126167352,-0.170581518,-0.08692753,1.426526761,Q
1.385305728,-1.470872558,0.5936921,-1.331942605,L
0.41199703,-0.792781345,1.117095317,3.372951108,D
-0.794808011,0.29457404,-1.235113658,-1.038513834,8
-0.400434825,-0.040874308,-1.539885206,1.306124844,4
0.069999336,0.856248596,-0.599017277,-0.766095044,U
0.480274368,0.934570546,-1.233171162,-1.027288932,6
0.169191485,-0.241471824,-0.199200577,-0.421583359,O
-0.274242841,1.465206209,0.098365815,-0.16606632,V
0.350213524,0.375084339,-1.319545759,-0.105641099,N
0.238529004,0.373154595,0.755962213,-1.68183629,2
-0.222048141,2.136199659,0.197332538,-0.539230304,F
0.375308784,1.165427369,-1.357453129,0.612016863,L
-0.463572517,1.766087116,0.455837039,0.25551165,R
0.27998762,0.42071717,0.805524014,-0.755125227,S
0.930874248,0.060650588,1.623671087,0.086015347,T
-0.292948974,-0.880245088,-0.58117838,0.654814809,T
-0.204133216,0.333148655,0.406851809,-1.169391389,X
-0.242473906,0.331982024,0.290742328,-0.278749501,H
0.145993094,1.93044756,1.720139362,1.37752246,Z
-0.617593289,-1.614591022,0.016190729,-0.604622352,A
0.922978306,-1.292055333,-1.351997443,0.283805565,F
-0.928138329,0.852961137,0.024443995,2.340552558,4
-0.821975955,0.817373988,0.45182476,-1.57002768,B
1.321737109,-0.400620519,-0.807798065,1.015631443,E
0.711289457,0.923190428,-0.455170176,1.067814369,X
-0.047304282,1.394179917,2.344609624,-0.002396654,C
-1.688335609,-0.346351815,0.425520384,-0.224832007,M
0.160532759,-0.687899003,-1.421195537,-0.272782612,Q
-1.066809856,1.259937351,-0.206259375,-0.970698643,A
0.745745146,0.218009162,-1.164389099,0.998143665,W
-1.113693738,1.714324773,0.08123201,-0.774843958,T
0.836288834,-0.640711545,0.214117824,0.672352804,A
-1.253732522,1.755153886,1.009683913,0.813606879,C
0.688122013,0.107562816,1.268690293,1.585724698,V
-1.000946803,0.543779192,1.701536918,-0.824417749,H
0.259233096,0.384970065,0.623987326,-2.267826928,S
0.681097357,1.819243891,0.669091092,-1.138713775,P
0.079503985,-0.515797219,0.034016774,0.533996611,I
0.408100719,0.314262769,-2.700833636,0.885913219,Q
-1.043827571,-0.659637978,-0.383559155,3.060846053,I
-0.559462648,0.347588219,-1.73081163,0.51756309,V
0.980145397,1.394326839,-1.456224201,0.791639098,H
-0.723501046,2.558271296,-0.850818279,-0.475866885,M
0.10022849,-0.570544048,-0.002565057,-2.148292787,E
-2.006153631,1.062675938,0.569060218,0.418153033,P
1.698521278,-0.87771478,2.729602651,1.443464051,K
0.151382625,-0.519385613,0.389304096,-0.481319321,6
0.945800588,0.619985495,2.090553488,-0.437160157,D
-0.921652203,0.748417609,-1.993967923,-0.438938179,V
1.936294654,1.162779687,-2.154590145,0.718838726,O
1.550969966,0.18820665,-0.850501609,-0.990649083,X
0.482061363,-0.204229297,-0.500644028,0.319990573,L
0.223549309,-0.195633063,-1.181842075,0.874798164,O
0.152340482,-1.239361779,-0.572878484,2.023121463,P
0.364105114,0.911929576,-0.056518176,-0.468410058,A
-0.766293824,-0.268946105,0.72287957,-0.744594427,F
0.769704933,-1.639635201,0.498835317,-0.237019182,N
-2.189869932,0.334059257,-0.248977381,-0.303729945,A
-1.219167452,-0.094163503,-0.75944859,-0.373387208,3
-1.33130262,0.159015019,0.488239986,-0.421206185,5
5.66E-05,1.475883794,-0.493882954,-1.34734419,I
0.427966082,-0.462142802,2.548931044,-0.643161909,S
0.326544942,-0.360347946,-1.712747137,-1.031053268,F
-0.857994769,0.301968677,-1.466876137,0.306274571,7
-1.097458146,0.394401226,-1.255293026,-0.439218074,R
0.172591073,-0.264389854,-1.49830407,-0.072482642,Z
-0.537247253,0.987165751,-0.415319199,-0.911045838,D
0.736183452,0.215746006,-0.396431235,-0.011700705,J
-1.916783908,-1.356730327,0.109771434,-1.22650908,E
-0.583047286,1.13782872,-0.592200592,0.409020223,J
-0.377472168,0.867823616,0.146360733,0.649429872,S
-0.669547666,0.118215338,-1.476485939,0.535221717,C
0.943050296,-2.480242609,0.57178875,-1.37133136,J
-0.556300424,2.471794826,0.387172043,-0.374153804,B
1.129518686,0.415313348,-0.037096509,-0.150884904,W
-1.600412515,0.159826095,0.150359409,0.08806022,S
-0.792301915,-0.765246908,-1.021910169,-2.058838315,P
0.492471995,1.075038488,0.855288795,-0.021078963,8
-1.037104381,0.431853942,2.730070532,0.452413049,A
0.486590505,0.122527087,1.388339755,0.014269667,Q
0.03162085,0.222669441,3.025273022,0.412352353,R
-0.516121355,0.433223673,-1.821536733,0.666071366,C
-0.127360693,-1.419093219,0.364285104,0.70946921,E
1.286619586,-1.324586301,0.498088685,0.001875211,T
0.94121785,0.937460705,0.993775149,-1.5410109,K
0.140539289,-0.675597556,-0.050526113,-0.392512774,M
1.100811241,-0.071888814,0.748639496,0.926795819,M
0.904096042,-0.387636017,-1.832550186,-0.025005245,D
-0.723900814,0.389482891,2.041584807,-0.193698756,U
-1.556293695,-0.358824352,0.094071841,-1.163631968,J
0.257939509,-1.344355659,-1.615863073,0.5348474,Z
-0.955549394,0.721610347,0.544828821,-0.773343863,V
0.084982648,0.643734356,0.924384403,0.820763856,V
0.339438074,-0.512475034,-0.140745456,1.772117359,R
0.738018907,-1.09093176,0.936386889,-0.037196428,E
0.498951192,-1.609795914,0.202239169,0.333631437,W
-1.421275431,-0.892238364,-1.079190529,1.361871455,B
0.57122814,1.107258941,-0.489435902,0.439029935,X
2.343104099,-0.052859282,0.536494792,-0.256877717,S
-1.649719172,-0.588895771,-0.54299801,-1.429528569,7
-1.231454735,-0.141106338,-0.045299088,-2.033290267,J
2.046176136,0.003491193,-0.419639439,0.338628979,V
0.455333559,0.586218619,-1.659733479,0.745404259,X
1.085039587,-0.416365171,-2.094404977,-0.291052618,F
0.223690415,1.399660689,-1.052631756,-1.198155878,2
0.285272152,0.167573424,-0.111291986,0.310478952,Z
0.063792645,-0.837654458,-0.677238472,-0.626083548,J
0.087284634,-0.517900176,-1.184332472,-1.086610115,X
0.13117132,1.340718518,-0.134506608,-0.599765053,D
0.413138822,0.297188165,-0.674360985,-0.868656779,O
-0.725957164,-0.998949099,0.592401904,-0.818485681,C
2.01910601,-0.87047421,1.639568888,-0.018648297,Q
1.522816587,0.863990876,-1.084724898,0.995037186,W
1.599495398,0.878765692,-0.031820748,-1.541136618,U
0.032584403,-0.830247393,0.093528014,-0.885420834,T
-0.218408199,-0.479249697,0.26982043,0.587702568,E
-0.811632885,0.880449045,-0.355220992,1.267462851,X
-0.331629285,0.758538821,-1.848991963,-1.417983178,A
0.732672049,-0.744897874,0.512209365,1.417494653,K
-1.280849161,1.20001884,-0.946479987,-1.236550192,F
-0.154020827,-0.413900354,-0.475061072,-0.452329619,N
-0.232235334,-0.368471732,0.99350118,-1.021010023,2
0.781139613,1.342345623,0.913417802,1.774222258,J
1.681210399,0.372873798,1.311298172,-1.133756824,P
-1.240546574,-1.168226558,-0.580810293,1.076764169,C
-1.294913905,0.331681668,-0.085695222,-0.380569204,I
-0.049305333,-2.438810647,-0.682628072,-0.573967632,X
-0.650771376,-0.881442496,-1.694825876,1.437016189,G
-0.396328098,-0.04523696,-0.820598669,0.975118264,H
1.398056902,-0.416834817,-0.527764817,0.655062661,V
-0.491837526,0.252637811,-0.71233956,-0.134047513,B
-0.336568551,-2.269899078,-1.071022747,0.943109716,2
0.756196945,0.732624671,-1.372741032,2.878871075,4
-0.269079207,0.639092505,1.244105941,-2.136111412,D
-0.308117544,1.034232295,-0.431444965,0.994420033,G
-0.47730477,0.35010306,-0.825060983,-1.61021867,8
-0.197311266,1.499384379,-0.450783104,-0.543043565,V
-1.056252536,1.329374028,0.133393394,-0.675953527,Y
1.658800337,1.210938364,0.302966029,-1.972337219,N
0.754500106,-2.845932724,1.25348652,0.339283682,J
0.297284273,0.42050809,0.580422609,0.909306175,J
-0.763217629,-0.644610023,0.20041689,1.015394269,W
-0.193426879,-0.461657553,-0.340601033,0.798476128,X
-0.086357779,0.278118692,-0.796804928,-0.224211992,F
-0.349744701,0.754808662,1.096169279,-1.311704598,P
0.961266099,-1.467788442,-0.381348688,3.412733513,O
0.673155528,-0.895039546,-0.887768316,1.036861088,G
1.674725334,1.311047888,-2.121707698,0.744071403,Z
-0.855255038,-1.540225046,-0.445042665,-0.937946606,W
1.677782913,0.670607668,1.078747138,0.268646761,U
0.951291267,-1.040883364,1.452373898,0.205420588,Q
-0.683097888,2.921636069,-2.355285211,-0.835637235,L
1.344263263,-0.900980064,0.568158456,1.055772895,1
-1.108598031,-0.65208942,-0.564324184,0.768528154,1
0.86647588,1.019044561,-1.305544718,-0.511820733,B
0.033622725,-0.521880677,0.359101315,-0.119273823,Q
1.319066048,-0.396321693,-1.249604844,0.121016912,S
-0.199601266,1.006747275,-1.415584725,0.691379397,E
-1.023019367,1.194963794,0.255706928,-0.457100513,4
0.065227805,-0.575107373,0.182695663,-0.828034533,G
-2.825997261,-1.297744345,1.049191343,1.840403994,2
-0.179054956,1.174393276,1.734680106,-1.918800055,T
-0.729083204,-1.319773507,1.528342112,-1.092921064,Y
0.104814349,-0.552227972,1.35323819,0.630351971,V
-0.255672484,0.775342892,0.387702138,0.041849455,P
-0.587911323,0.873910372,-0.30484592,-1.05027521,6
-1.334260756,0.244746876,0.467975324,-0.815458543,Q
0.438789582,0.39596047,0.579843229,-0.738805476,I
0.00014653,-0.713570904,-0.727029685,0.207665206,I
-0.693389161,0.133031837,-1.81038532,-0.206715975,O
0.312562282,0.702847316,0.531875412,-0.419881861,T
-0.729948914,0.909011092,-0.368559501,0.71299275,B
0.029554861,-0.052972745,0.687465466,-1.877284278,V
1.043610556,-0.083895097,-0.563813578,-0.637313723,M
1.332120301,0.432326957,-1.071630853,-0.353301446,A
0.433454206,0.493090343,-0.430091219,-1.24739175,0
-0.388183036,0.717130414,0.104644785,-1.34474923,H
-0.309841436,-0.055651839,-0.471842938,0.286450798,M
-0.108283561,-1.610658292,0.452592197,1.942239501,L
-0.12412111,-0.454045803,0.019399579,0.700822612,F
1.113946098,-1.856831764,0.814430682,1.195481577,F
-0.685256694,0.124450266,-0.505895355,0.642685157,5
-0.631721618,-0.143666478,1.087936282,0.219917483,0
-0.187874761,-1.481584098,-1.0547681,0.200388303,H
2.41239639,-0.338503881,-3.234391382,-0.688067286,R
-1.946231224,1.372079729,-0.221379763,-1.126995946,B
-0.226293446,0.040196349,-2.77001771,1.115093328,U
1.008069774,-0.423869233,1.889712683,0.348197687,U
0.971149249,-1.32616582,-0.354045937,-0.327411143,V
1.363530511,0.135903704,1.467313184,-0.127779496,J
-0.19197146,-0.123172297,0.510274218,0.39905529,P
-0.751564617,1.868231938,0.088693668,0.470142846,U
-0.699964736,-1.763551214,1.828488898,-0.880434406,K
0.026008328,0.920829785,0.371928191,1.213847972,R
0.680894289,0.57801641,-1.214840385,1.447623637,N
1.393270524,0.043563254,-1.146234218,1.178806956,L
-2.190869509,0.447900064,0.982867191,-0.103476658,8
0.849065019,-0.657636268,-1.700642565,-1.235271829,3
0.356928304,0.729238576,-1.165259747,0.096956254,E
-0.615839157,-1.021528259,-0.775866788,-0.585817913,F
0.09412805,-0.637392107,2.356799153,-0.71646986,L
1.388508257,-0.023483737,0.376429179,1.644896175,5
0.41829276,-0.817763261,0.017512726,-1.007159775,N
-1.023228785,-1.66426791,1.294333732,0.333396239,X
-0.357209187,-0.81238492,0.164543847,0.395520652,L
0.243235092,0.19834097,0.146675327,-0.912407951,Z
0.100768448,-0.111568568,0.44255465,0.655966491,J
0.202153755,-0.40359428,1.08693821,0.057198893,U
0.682939475,-1.257408876,-1.030951204,-0.695575888,M
0.224673651,-1.282981914,0.170885761,-0.72666181,O
-0.815749689,0.041670384,0.449463713,-2.606144806,Z
-0.670342333,-0.181165069,1.513165129,0.241033275,E
-0.421222629,-0.506196053,0.667947006,-0.252557001,O
0.035651004,-0.034944789,-0.354961293,-1.003239242,Z
-0.853609951,-0.436814382,-0.871246068,-0.016231881,D
0.720569699,-0.123686926,-1.700154091,0.301859068,T
1.006002081,-0.282086676,2.905202025,1.603571229,6
1.330781579,1.253422077,-0.876879953,-0.939893842,O
-1.139083716,0.521191884,-0.693467895,0.703674352,2
0.322375782,0.314142766,0.260488034,-0.496940556,2
0.998554474,-0.814302247,1.048219754,-0.061590377,P
-0.005025192,-0.711575162,-1.732007394,-0.517527818,W
-1.577290222,0.516398622,1.199672669,-0.512883724,R
-0.856402921,0.031718039,-0.48867731,-0.819806622,C
0.879164165,-6.87E-05,0.085142193,-0.737687909,A
-0.917820625,0.058367272,-0.531512221,-0.812805362,G
-0.759938801,0.105655131,0.051759505,1.124987466,H
-0.179007753,0.577350578,0.638650462,1.513243437,S
-0.792080993,0.31128447,-0.15440781,-0.351270889,I
-1.331303918,0.893180615,-0.081846418,-0.294822979,V
-1.197574334,0.568163821,1.985163679,0.583706201,W
-0.091010271,-0.727648219,0.315931873,-0.031455889,U
-0.228641076,0.009792271,0.409629523,0.028353201,6
1.429089293,-0.029745572,-0.140590062,1.007687454,A
-0.851548445,-0.260413377,-0.407416098,0.068327847,4
0.451367135,0.434449932,0.700735583,0.190064683,Q
1.273203628,1.48258567,-2.012271593,-1.377785393,V
0.665903957,0.656232758,0.304479708,0.159378844,H
0.20658524,-1.101147261,-0.707540897,-0.97827703,D
0.990034482,0.111278236,-0.503771947,-0.89568122,E
-0.68440112,0.50911692,-0.95742702,0.130915959,W
0.034603865,0.769922071,0.168947506,-1.610442788,4
2.48734717,-0.258828717,-0.970272174,-0.531656069,R
0.842772347,2.665060173,-0.093388769,-1.222985816,K
0.556821534,2.105321067,0.408342364,-1.069527996,C
-0.566608488,-1.806123111,0.007236794,1.142460423,P
-0.347958048,-1.703297801,-1.276778967,0.016063415,E
1.689285286,-0.243741292,-0.032859915,-0.699973545,C
0.512343747,1.105885604,0.9960684,1.866303416,3
-0.695322671,-1.138164104,0.995712525,-0.789439881,Y
-0.494161887,-2.277689882,-0.092797743,-0.041204118,C
0.102128256,-0.497692506,-1.240401927,-1.376681918,Q
0.532616346,-0.955477479,0.825892604,2.3904479,1
-1.271741173,2.01804584,0.124696039,-1.138060837,6
1.163885294,-2.197587596,-1.198054986,-0.422572367,1
-0.679812513,0.274314278,-0.178447579,-0.426898619,F
0.933633899,0.350503634,-0.468304136,1.156172942,Y
0.64897827,-0.095914869,-0.063838979,0.086077313,L
0.611148995,-0.742646729,-0.250950799,1.610875215,Y
-0.141520498,-0.351262783,1.96506991,0.297953599,O
-0.684331973,1.011874609,0.706506365,-0.181270681,S
0.268776735,0.214678355,0.427271785,0.521098868,Y
1.167299531,-0.018028522,1.08684065,-0.686287396,1
0.329986084,0.299002868,-1.502036989,-1.866983819,R
1.026256955,0.389163276,-0.433496404,0.159209974,0
1.478011122,-0.295447228,-0.276814208,-0.316250587,T
-0.343394173,-0.083513903,3.053344928,-0.573149182,Z
-0.0304983,-0.38056626,0.482507159,0.004528753,V
1.00378859,-0.68890343,-0.627384064,0.704902458,L
-1.466970793,-0.086289273,-1.829226992,-0.212290061,4
-1.07101254,-1.461017424,1.337435757,2.297508304,Y
-1.594759987,-1.095686732,-0.941550587,-1.540257507,Z
-0.621688855,0.613429557,-0.756052306,0.647458294,S
-0.891974107,0.50788756,-0.220682668,0.062232525,8
-1.186331643,-0.450562349,-0.546765767,-1.057265993,V
-0.166791135,-1.105683939,-0.078869545,0.052164467,Q
-0.188106065,-0.248578049,0.49097112,1.547711679,E
-0.138187582,1.187740633,1.902460121,0.95390272,I
0.10403778,-0.113550963,0.764308215,-0.918112488,V
-0.010589125,1.300180684,0.796238871,0.982547429,O
-1.025152456,0.896530652,-2.336380144,1.033231904,M
1.851356573,-1.359367363,2.396932857,0.21464762,E
0.683998574,0.638675296,-0.2772961,-0.996665032,T
0.086146371,-0.918117143,-0.541719771,0.536130968,N
0.841856773,0.913906539,-2.5750787,0.794486917,H
-0.890223308,0.582864428,-0.999817944,0.472839465,M
0.365284774,1.439141462,1.549641899,-0.181554053,3
0.172716412,0.202306824,0.956202782,-0.14527685,U
-0.830696473,2.152075512,1.15964228,1.237278624,N
1.0789793,0.031308787,-0.13467201,0.438420093,T
0.505521796,0.563120003,0.752423767,1.25290898,6
0.120993682,0.416448592,-0.643344449,0.585661215,V
-0.686920732,0.439469047,0.320119462,0.841976599,8
1.540677414,-0.824946412,1.046444357,-0.890283086,O
-1.630690192,0.46783817,0.299393737,-0.086504905,W
0.633494779,-0.186524009,0.927626965,0.143163919,E
0.308635854,-0.112857308,0.762842219,-1.072977083,D
-1.627050674,-0.978151413,0.154744636,-1.229036707,L
0.314846984,0.097988846,0.1996083,0.955193468,A
1.666907128,0.992005251,0.496127673,-0.686391015,G
0.010602838,0.708539635,-1.258710921,0.226540953,X
0.118692814,-0.714454714,-0.501342445,-0.25476393,Q
0.302616231,-2.011527357,-0.628084547,0.768826864,W
-0.098572126,1.769086455,-0.215026976,-0.0530762,C
-0.019057933,1.964994056,0.73853793,-0.883775929,G
-0.595349058,0.001781205,-1.423355335,-1.458477239,T
1.392170491,-1.396559628,-1.425306261,-0.847535141,7
-0.896028543,-0.152287245,1.924483224,0.365183971,R
-2.274641727,-0.901873739,1.500351631,0.996540538,K
-0.301897558,1.019905788,1.102160333,2.62452609,R
-2.548388967,-0.585373738,1.496201467,-0.718814746,D
-0.064587963,0.759291883,-1.568414858,-0.420933038,R
-0.143365411,-1.111759547,-1.815580867,0.435273613,R
-0.0704124,-1.055920962,0.338016709,-0.440762524,8
0.649148,0.994272913,-1.384227246,0.485120032,T
-0.370768722,0.40435634,-1.051628462,-1.050898912,U
-0.409980112,0.155627076,-0.818989654,1.277350133,7
0.301213589,-1.11120335,0.668257684,0.671921856,W
1.821117029,0.416444799,0.173874079,0.50511843,8
0.068803645,1.32275858,0.802346253,0.223617809,A
2.311895879,-0.417070325,-1.409598526,-0.515820726,A
-0.47989297,-0.650418531,0.74515212,-0.646037877,6
0.523330749,0.787112113,0.486066143,1.093155808,R
-0.362559432,0.598893993,-1.843201464,0.887291508,R
-0.096375551,-1.012998835,-0.657431481,-0.573315212,2
0.4679763,-0.03864854,-0.295344252,-1.824726227,7
-0.35889347,1.4044526,0.704964645,-0.200638304,W
-0.501840399,0.659253707,-0.421690619,-0.057688302,C
0.204886212,1.074133965,1.388361313,-0.982404023,S
0.354627914,-0.133115852,0.283762638,-0.837062962,H
1.817480016,0.742272723,0.419394844,-2.251035205,C
-0.776764319,0.935517747,-0.33287176,-1.875640854,V
-0.913134962,1.530623512,-0.572656719,0.477252253,G
0.358479538,-0.497571991,-0.367016188,0.507701779,L
-1.740877108,-1.160416581,-1.637830279,2.172201012,Q
0.240563738,-0.328249185,1.252155258,1.072796266,Y
0.764018252,1.165476172,-0.639544263,1.49525752,Y
0.571034923,-0.310537224,0.582437275,-0.29876518,9
2.317658109,0.430709506,-1.334215734,0.199679484,K
1.547770735,-1.119752925,-2.277633545,0.32958591,N
-1.310608117,0.401719087,-1.000987074,1.15670835,4
-0.08849644,0.634711729,0.153323986,0.415334751,P
-0.018662826,-0.247487241,-1.446522157,0.750937749,Y
-0.070127215,-1.579097261,0.120891795,0.671431885,O
-0.194677941,-0.49203915,2.35960485,0.319810396,T
-0.248617847,0.868706587,-0.492226144,-0.717959382,Y
-1.091548954,-0.867110226,-0.647760443,-0.83256156,E
0.6414043,-0.138821579,-0.621962804,-0.284839425,4
1.216408468,0.992686665,0.165161778,-0.069618608,9
-0.564474181,0.792832268,0.747052843,0.571675158,U
1.759878995,-0.515665834,-0.230480686,1.362317224,H
0.126266091,0.309281376,0.382819961,-0.239199055,C
1.33436048,-0.100152167,-0.840730552,-0.643966598,E
-0.737620018,0.278087463,-0.05323524,-0.950971591,7
-1.148486485,-0.986292151,-0.144963115,0.124362404,9
1.630594492,0.243886206,0.468368306,1.258047874,Q
1.044889532,0.080717539,0.857885543,-0.298381803,V
-0.262542542,-1.615198748,-1.087238714,0.759029075,A
0.020144071,1.107791566,-0.559435335,-0.48192521,I
-1.203915546,1.885343107,-0.080470407,0.250645893,R
0.366914549,-2.430086431,-1.053446963,0.346278884,P
0.434220473,-0.079862539,-0.422976748,-0.074272176,I
0.040665698,-1.810215703,-0.189192727,1.229266366,U
1.338459432,0.3384891,-0.213446105,2.32592342,7
0.572981073,0.782663875,1.307673211,1.619957253,U
0.762428447,-0.648528799,1.936514737,-1.159665613,R
-1.252045578,-1.53853949,1.042281382,0.623835122,Z
-0.047530214,-0.4943102,-0.165460019,0.472929033,A
0.124547712,0.73079145,-0.257526851,-1.511256649,K
0.801889238,-0.462780621,-1.734620833,0.674768319,L
-0.992306666,-1.096830079,-2.061794302,0.035390606,I
-0.109662775,2.577093766,0.913562522,0.61359405,E
-0.541680906,1.510031355,0.467944825,0.553225038,F
-0.079586574,-0.609923698,0.353834229,1.108030059,O
-0.043751646,-0.410666386,-0.729599036,0.263223372,B
-0.761490177,1.104181916,1.270608664,-0.319284452,U
-0.804975073,0.559520138,1.052232265,-0.645574266,4
0.353941054,1.829962698,0.398922026,-1.522231317,R
1.541636405,0.478316069,-0.666760327,1.367174948,D
-0.987620842,0.337534288,0.386934953,1.996143918,U
-0.35346232,-0.448433452,-0.420520292,0.606223207,X
-0.275687122,0.127910364,0.877755572,0.141774294,M
0.44888207,-0.01641032,-0.041434291,0.48309648,G
-0.043764958,-0.878445917,1.525075352,0.008223165,Y
-0.064415584,0.080920575,0.644715202,0.393025121,E
0.015018309,-1.620300913,0.465865553,1.637376626,W
0.579715377,-0.565645982,-0.812128962,1.532802604,1
-0.324507167,1.853350636,-2.268609102,-0.355131709,B
-0.100246743,-1.954613958,0.132518775,0.836926753,L
0.275725088,0.349561139,-0.617722975,0.675990898,S
0.300486312,-0.914367342,-1.604608824,-0.905458499,P
-0.362382393,0.708360645,-0.388316739,-2.328762996,Z
0.805330955,0.073616818,0.481166224,0.632620759,Q
0.786095366,0.095137409,-1.049964729,1.828798331,P
0.207815027,1.40727519,-1.044799601,0.140207499,V
1.809749638,0.592023139,-0.146214837,-0.113817692,N
0.190562147,-2.886358759,0.514364781,-2.208118057,J
0.844977118,-0.164290185,0.218672396,0.099011548,N
0.195035085,-0.649590656,2.171663861,0.453465559,M
-0.056433365,1.758650435,-0.448091017,0.346784396,G
-0.112609154,-2.642457014,-0.487309942,-0.220507108,F
-1.395319122,0.573474014,-0.013323691,-1.307070486,3
-2.080272778,0.097498148,0.321489166,0.012607672,Q
0.883171646,0.490426985,-0.799299286,-0.699668792,S
-0.138631967,-1.417844823,-0.199678278,1.199298675,F
-0.96157933,1.166246858,-1.124953323,0.201727836,Q
1.301453477,1.077117137,0.560502461,0.859991127,S
0.063679344,-0.995532083,0.879547224,-0.012471308,T
-0.373381112,0.982861169,-0.037534145,-1.337855806,M
1.492292227,0.485490431,0.129313293,1.73356874,E
-0.908491527,0.498234276,-0.588843697,-0.903956188,O
1.137139758,0.977509104,-0.940993915,0.149012867,Y
-1.049838031,2.453425099,1.230087414,-2.068507607,V
1.485198939,-0.806453458,-0.475087117,0.936801368,X
-0.790436911,1.82385153,0.47082674,0.898781976,L
2.024808084,0.03225065,1.315297421,-0.15643253,W
0.379253003,-1.059409241,-1.132068032,1.222296044,G
2.40321606,-1.792528364,-0.91757268,-0.886692972,Z
1.249974708,1.491529966,0.371475806,-0.00046462,T
0.501130601,-1.85245098,1.110354347,0.508864734,I
1.106521282,0.0981531,0.789793235,1.192692543,V
-0.540542595,1.78256922,0.051931096,0.463867656,M
-0.10197989,0.981720222,1.106990181,-1.752269329,S
0.632107381,-0.761419236,1.427930441,-0.046928359,0
1.009778609,-0.608379337,-1.405105056,-1.175054059,3
-0.602747945,-0.182503514,-0.768163968,1.260686358,S
-0.039105434,-0.069509982,-1.35805194,-0.29285862,P
-0.345100574,-0.179476871,-0.904657664,-0.071286747,Y
-0.759495119,0.225916246,2.235871761,-0.004489808,L
-1.68677052,0.742275517,0.485875996,1.798507113,M
0.145697316,0.805037296,0.35036183,-0.540234679,V
2.487653696,-0.147867122,0.580688201,-0.305696173,O
0.380165913,-0.59248328,0.393693378,-0.463216603,U
0.963549026,-1.550301927,-0.944962257,0.121546254,B
-0.040384613,-0.312648568,-1.196603909,1.075043186,T
0.938356628,-0.235761104,-0.077360311,1.162150155,Q
0.190303261,-0.425472861,0.362347382,-0.688710661,J
0.256419161,0.082669419,-2.302758248,-0.44611522,2
0.690971665,0.871498396,0.948468892,0.644683368,9
-1.157781325,0.093696178,-0.765272816,-0.724766825,C
-0.295462234,-0.83281715,1.490203739,-0.420786205,E
0.132722962,-1.255780389,1.370007717,1.144489918,F
-0.111380676,0.572076203,1.807961905,1.090204744,S
0.178699746,-1.608832348,2.174614839,-1.351738498,0
1.202182567,0.179582552,0.202061215,-0.731213132,Z
-0.674446571,-0.184702666,0.706721251,0.718680804,C
1.765535446,-0.95193158,0.32014651,-1.159349525,K
-1.247884986,-0.725490485,0.541997606,-0.126572144,H
-1.164044546,-0.647618961,-0.550283266,1.164943404,3
1.816132556,-0.393382466,-1.212910115,-0.317186598,A
0.499882891,-1.183631101,-0.638619315,-0.785336776,P
1.228498894,1.253479117,-0.221459415,-0.065413197,7
1.018951279,-0.423936861,-1.724553435,-0.823409084,O
-0.169892939,0.30107184,1.40996063,-0.516055941,I
0.883067868,0.950612784,0.783765906,0.776406924,M
1.032778213,-0.092930329,0.600042005,0.173515461,7
-0.249224588,-0.064820101,-0.012763055,0.030472649,A
0.556590447,1.976901404,0.130668937,2.71966409,N
0.161075642,-1.314939538,-0.605192051,-0.732212975,7
-1.84206222,0.010914696,-0.01323302,-0.298259425,F
1.727237101,1.674584174,-0.988291322,0.512445217,M
-0.19038639,-0.18438501,1.163292133,-1.059895789,V
0.693111339,0.815751495,-2.388694725,-0.201710174,P
-0.062112673,-0.009849645,0.65845266,0.782909763,C
0.880939752,-0.70739113,-0.750939056,-0.042381458,Z
-0.592837624,-0.700117211,0.831351965,-1.158910842,A
1.628349796,0.404618215,0.086334333,0.278913545,U
0.210544278,-0.909438189,0.903899754,0.471579104,U
0.033606495,-0.88290026,-0.345729265,-0.317833493,Z
-0.075574402,-0.616260178,-0.342470998,0.850522271,P
-1.26295071,-0.167273238,1.457807429,-0.375636095,H
-0.289513268,-0.927606335,0.950207337,1.234067213,P
1.346532271,1.083389342,-0.840822696,0.525032166,W
0.69821258,-1.263537023,0.03458885,-1.082713148,Z
-0.798004161,-1.301794553,-1.956852412,-1.284120076,C
0.042611218,-0.175943188,-1.015977279,0.668173595,J
1.522649229,2.291392479,1.506445057,-0.448051016,4
0.549118372,-0.439673137,0.651228777,2.648046277,J
0.119467771,0.224633362,-0.462936522,1.410155532,U
-0.323899441,-0.11527812,-2.247625127,0.271304099,W
-0.569092885,1.860056104,-2.552600545,-0.433538186,E
0.112111474,-0.84579784,1.006310202,1.138831883,H
-0.499492135,0.916414675,-1.045215126,-0.507578203,4
0.376336175,0.764118507,0.935520357,-0.594284324,N
0.04355196,-1.133113908,1.839959959,1.076890768,X
0.085215661,2.510964458,-1.05481406,0.67369968,C
-1.78187927,-1.085402129,-0.052362176,-1.07072107,N
